id	x	y	z
YPL161C	129.467	61.336	101.903
YJL063C	64.425	72.536	49.018
YMR149W	164.537	47.924	102.599
YPL021W	143.122	83.707	33.505
YIR010W	116.731	114.595	26.784
YDR331W	118.74	23.372	124.583
YOR293W	57.42	32.857	112.705
YJL114W	61.982	76.075	69.497
YKR044W	125.185	51.137	31.739
YER139C	70.957	66.788	110.29
YLR433C	103.952	92.915	198.543
YMR068W	140.716	38.472	59.131
YDR066C	152.921	32.486	68.163
YLR157C-A	93.09	124.025	161.286
YLR157C-C	92.927	124.533	162.008
YLR157C-B	93.423	122.98	159.866
YGR239C	96.756	79.36	131.7
YFL068W	116.114	53.613	55.0
YJL041W	88.213	79.408	45.966
YER032W	86.624	95.487	56.561
YJR070C	78.679	63.429	51.864
YDL097C	118.845	27.329	63.017
YGL005C	117.173	117.429	34.949
YBL111C	107.111	130.231	103.3
YHR043C	149.701	100.559	70.187
YDL111C	125.132	21.688	66.299
YMR133W	154.441	55.3	100.494
YPL007C	131.836	93.463	24.389
YDR495C	108.011	31.581	118.899
YLR104W	94.634	107.625	93.863
YKL159C	94.446	31.778	53.625
YKR004C	124.549	88.523	19.915
YDR058C	157.509	40.346	71.425
YDR507C	104.59	24.715	116.335
YML096W	149.43	68.694	78.21
YKR075W-A	133.343	45.521	32.224
YHR192W	134.946	98.176	113.102
YBR101C	143.183	102.072	111.21
YLR396C	85.031	102.156	195.56
YPL052W	169.552	84.898	60.78
YIL003W	114.559	108.583	22.433
YDR240C	129.471	17.303	111.661
YBR245C	123.611	102.374	139.531
YBR163W	132.544	84.872	130.449
YDR465C	94.145	17.911	122.022
YKL079W	105.976	39.648	43.605
YFR044C	115.974	71.387	28.431
YBR210W	125.258	98.279	136.723
YPL103C	162.217	65.374	95.098
YIL103W	97.338	93.834	80.054
YLR256W-A	82.687	118.58	185.433
YFR033C	121.382	72.466	20.256
YJR096W	80.695	68.425	60.259
YNL037C	68.066	87.9	42.126
YAL010C	112.05	104.848	13.205
YJR116W	82.294	65.851	68.533
YJL013C	91.651	92.061	18.282
YGR143W	102.211	99.32	125.676
YGR112W	114.041	109.372	118.366
YLR256W	84.027	119.884	185.305
YGL229C	70.986	83.402	136.431
YLR356W	113.189	102.008	196.598
YKL057C	114.711	48.177	44.758
YCRX12W	137.661	117.42	82.556
YJR056C	66.662	60.298	41.653
YHR174W	135.984	100.673	101.873
YDL211C	108.054	36.178	94.17
YER067W	61.584	101.32	93.894
YOR012W	101.032	73.971	23.191
YGR161C	111.291	117.144	132.736
YDL162C	108.801	11.449	76.976
YHR062C	156.764	94.206	84.78
YPL069C	163.167	76.613	78.945
tL(CAA)L	83.867	113.969	190.647
YDL213C	108.203	36.008	93.25
YKL195W	107.344	22.837	71.732
YGL216W	78.671	83.966	125.159
YDR317W	132.972	19.738	131.988
YFL031W	129.655	96.615	34.267
YDR478W	98.512	14.734	116.744
YJR138W	83.707	57.484	65.738
YKL179C	98.369	15.163	59.533
YKL097C	107.165	35.123	50.526
YJL145W	46.859	81.79	83.591
YOL164W-A	52.139	63.925	59.156
YIL046W-A	102.379	120.543	68.861
YBR132C	150.299	98.952	123.152
YPL192C	132.777	55.171	108.503
YNL106C	57.61	65.49	87.16
YNL004W	102.633	108.418	19.841
YOR378W	78.74	55.496	119.973
YFR015C	117.816	92.75	24.098
YDR320C	130.676	21.038	129.73
YMR230W	152.071	57.272	133.642
YNL067W-A	67.285	84.834	74.56
YIL092W	105.198	85.408	81.508
YAR009C	106.448	110.269	2.971
YLR321C	115.589	101.229	195.29
YBR004C	121.693	107.865	37.277
YPR199C	154.706	33.699	75.501
YLR376C	100.918	105.312	199.205
YGR052W	108.069	133.571	94.81
YDR426C	106.179	17.205	124.855
YCR043C	135.972	108.643	79.834
YJR161C	64.645	40.68	53.38
YOR278W	61.69	32.146	106.817
tS(AGA)H	129.642	99.829	46.158
YOR365C	69.911	49.037	121.552
tS(AGA)J	72.858	59.158	37.389
YNL085W	52.281	87.814	86.143
YGL061C	86.11	112.361	89.934
YCL012W	126.851	124.804	31.051
tS(AGA)A	93.015	112.916	3.87
YPL210C	146.13	46.903	123.077
tS(AGA)B	122.192	111.716	30.046
tS(AGA)E	80.817	115.642	49.094
YAR014C	103.914	111.195	6.466
YLL052C	98.209	100.115	62.355
YOR087W	84.062	35.205	61.255
YGL234W	68.475	81.549	135.634
YOR347C	44.136	46.992	124.563
YPR093C	148.196	56.076	77.176
YBR126W-A	148.675	94.893	119.481
YOL082W	82.675	57.73	71.794
YAL029C	108.215	83.86	19.486
YDR452W	101.775	23.909	121.016
YKL112W	107.159	34.004	58.809
YDR421W	104.135	22.08	123.992
YOR065W	86.668	41.605	51.353
YCL026C	121.138	114.956	43.028
YGR161W-A	112.988	117.633	132.649
YGR186W	101.523	93.386	132.848
YDR294C	126.071	16.532	118.292
YBR267W	120.28	92.002	142.591
YDR543C	96.545	11.464	107.907
tD(GUC)J4	66.6	60.126	41.32
tD(GUC)J3	91.081	79.756	42.257
tD(GUC)J2	77.99	79.19	45.205
tD(GUC)J1	67.011	74.786	72.153
YOL115W	70.526	38.81	67.869
YGR161W-B	114.319	117.462	133.213
YBR181C	128.693	87.139	125.844
YNL131W	61.205	56.085	87.184
tN(GUU)P	152.398	39.766	66.097
YEL020W-A	85.595	122.665	34.25
YLR159C-A	92.307	126.444	164.97
YIL135C	87.808	99.36	89.338
YBL005W	124.648	113.844	33.625
YDR406W-A	93.143	6.771	131.277
YDR193W	141.267	19.43	105.615
YOR243C	65.867	30.766	104.085
YKL067W	114.415	44.003	46.56
YDR041W	156.085	60.493	60.719
YGL047W	77.457	120.91	79.833
YMR165C	159.225	46.366	107.342
YCR058C	140.283	107.005	87.613
YCR005C	130.451	119.535	31.531
YCR105W	150.865	123.711	81.633
YGR296W	79.046	105.41	154.131
YBL101C	115.417	130.461	101.538
YPR055W	150.823	58.08	64.191
YER108C	90.668	83.329	101.491
YLR032W	83.726	115.466	60.29
YHR139C-A	156.812	94.885	101.205
YDR114C	147.003	25.166	84.958
YLL030C	98.349	120.578	54.161
YDR370C	111.203	14.692	136.901
YDL185C-A	106.178	23.613	88.53
YLL065W	96.387	112.373	70.181
YPR015C	145.796	81.317	34.593
YDR488C	104.347	25.31	119.682
YDL050C	128.33	45.704	55.416
YLR154C	99.402	107.026	138.795
YGR256W	91.359	87.843	138.43
YEL042W	80.396	116.763	53.523
YLR123C	90.851	119.466	103.259
YEL020C	86.416	122.75	33.186
YOL060C	83.297	49.524	42.332
YPR179C	141.352	39.154	81.546
YIR018C-A	110.248	115.573	29.658
YNL208W	76.661	48.449	69.867
YNL232W	72.831	48.663	75.023
YBR070C	130.575	99.406	102.411
YLR014C	96.064	102.647	40.012
YDL076C	136.708	34.694	64.631
YOR225W	62.439	16.023	95.846
YDR120C	150.599	25.612	82.357
YER126C	69.183	83.834	116.443
YNL121C	73.868	61.919	87.749
YLR465C	89.228	92.177	196.564
YJL192C	40.259	46.13	83.916
YHR117W	158.744	86.264	92.356
YBR040W	153.347	111.567	83.723
YGR254W	92.475	85.609	137.555
YEL020C-B	85.595	122.665	34.25
YPL258C	148.598	66.484	121.443
YCR045C	135.464	107.209	80.397
YLR054C	83.555	119.537	80.605
YKL203C	105.633	25.215	78.598
YHR017W	134.521	99.981	49.144
YPL175W	139.59	71.169	105.202
YDL036C	122.245	64.098	52.628
YCL069W	133.706	127.509	69.002
YJL113W	63.918	75.444	70.427
YLR434C	103.944	92.186	198.361
tE(UUC)G1	71.44	102.866	96.941
YML059C	167.805	76.205	66.084
YBR131C-A	150.479	98.265	121.948
YGL219C	78.452	82.958	126.366
YDR063W	154.572	33.476	68.421
YKR045C	125.01	51.403	32.304
YIL014C-A	113.034	113.908	34.511
YGR238C	96.409	80.622	132.785
YFL067W	115.15	53.66	54.738
YLR423C	102.25	96.771	199.486
YER035W	83.991	94.11	60.612
YMR072W	137.724	38.493	61.167
tK(CUU)G3	102.35	88.49	128.812
tK(CUU)G2	78.664	84.334	118.166
tK(CUU)G1	70.926	87.694	129.222
YPR128C	154.944	43.318	68.057
YLR105C	94.395	107.82	93.978
YML091C	155.541	70.147	76.894
YHR148W	152.098	99.674	98.898
YHR191C	135.073	97.897	112.891
YDL110C	124.928	22.343	65.997
YDL098C	118.792	27.898	63.637
YMR069W	139.986	38.407	59.375
YLR202C	103.196	124.931	185.859
YIR025W	99.708	118.017	35.478
YGR225W	96.764	83.135	140.371
YGL006W	116.797	116.055	35.462
YLR299C-A	98.014	105.874	199.069
YKR005C	124.562	86.94	20.521
YKR067W	131.523	40.296	32.188
YMR143W	165.291	52.274	102.958
YCR063W	141.884	111.48	89.77
YOR168W	80.835	13.883	92.814
YOR029W	94.478	57.061	37.023
YNL189W	84.572	52.672	84.96
YAL068W-A	77.365	61.609	15.448
YMR043W	146.016	53.08	57.697
YFR024C-A	124.483	77.29	7.738
YCL047C	126.823	123.124	51.939
YML077W	157.42	80.312	75.595
YER068W	62.134	101.889	94.799
YER013W	87.672	112.6	37.159
YMR269W	140.144	52.775	127.307
YKL053C-A	117.619	46.069	42.181
YGL122C	75.951	93.965	103.318
YJL008C	97.679	94.579	22.079
YDL018C	126.815	87.905	37.876
YGR054W	105.937	134.311	96.687
YPR160W	141.081	31.204	79.468
YGL241W	74.02	83.001	130.946
YBL060W	123.444	116.281	95.002
YER188W	49.817	83.541	97.153
YHL039W	146.404	99.47	55.802
YDR320W-B	129.811	21.256	128.966
YBR019C	128.689	109.265	59.768
YKL056C	115.59	47.526	44.149
YCRX15W	133.525	113.518	78.28
YKL065W-A	115.061	44.356	46.974
YHR177W	135.393	97.088	104.952
YGR160W	110.81	116.628	133.192
YDL163W	108.816	11.195	76.865
YNL278W	80.934	48.172	102.449
YDR046C	159.982	54.347	64.721
YCL057C-A	133.021	120.235	61.863
YJR057W	67.217	61.133	43.451
YHR164C	138.596	110.992	86.689
YGL011C	112.43	112.377	43.784
YDL245C	83.251	36.551	92.372
YDR316W	137.901	17.508	135.113
YFL032W	129.499	96.488	34.67
YLR377C	100.963	104.351	199.337
YNL107W	58.948	65.095	88.07
YGR161W-C	111.92	117.476	132.531
YCL044C	127.796	125.507	52.205
YDL210W	107.037	33.762	94.545
YDR479C	99.04	15.421	116.525
YAL059W	90.265	72.203	22.511
YNL007C	102.008	107.286	21.431
YPL148C	132.74	64.203	103.469
YKL096W	106.995	34.038	48.359
YJR137C	82.957	62.03	66.361
YMR021C	134.477	71.225	44.597
YMR074C	137.148	38.668	62.177
YDR378C	112.464	19.978	131.336
YBR113W	148.136	99.729	116.029
YER140W	71.592	66.397	109.711
YBL086C	122.136	118.544	104.943
YNL069C	65.0	85.158	75.887
YGL191W	75.281	80.719	122.755
YDL158C	107.906	12.366	75.377
YFL041W	117.993	84.286	45.255
YJL168C	44.156	60.022	84.241
YDR145W	132.372	27.372	94.467
YFL009W	116.603	98.641	26.099
YDR330W	119.063	23.086	124.272
YPR146C	152.522	31.03	62.082
YJL062W	65.187	72.538	49.21
YNL325C	64.76	26.456	116.239
YLR297W	98.451	108.318	198.46
YBR011C	127.426	111.261	44.756
YLR279W	93.949	110.631	197.111
YLR363W-A	108.38	100.915	198.485
YDR057W	158.053	41.455	71.312
YDR216W	126.297	27.241	108.389
YIL120W	97.567	94.079	90.874
YKL130C	103.342	30.819	62.037
YNL021W	83.481	101.175	25.473
YOR346W	44.133	45.718	124.512
YPR090W	147.308	55.277	75.352
YAR031W	88.731	113.689	2.685
YGR095C	108.513	116.302	113.322
YCL027W	121.358	114.441	44.349
YGR113W	113.894	110.022	118.933
snR3	91.161	68.256	74.543
snR5	61.292	31.939	106.831
snR4	64.284	79.183	111.92
snR6	95.034	121.687	98.723
snR9	94.89	56.49	45.343
snR8	54.271	26.778	107.683
YOR066W	87.147	41.446	51.845
YPL091W	161.31	74.304	93.831
YIR021W-A	100.962	120.09	33.607
YDR295C	126.922	16.2	118.557
YAL033W	105.293	79.884	16.038
YBR284W	130.14	88.162	144.14
YNR036C	66.592	91.604	35.744
YNR049C	55.646	95.386	40.165
YDR192C	140.68	19.962	105.399
YOL112W	71.391	38.374	63.68
YAL063C-A	88.981	67.964	23.809
YHR032C-A	139.284	93.277	63.383
YJR159W	67.403	42.794	56.313
YOL083W	82.859	56.41	73.611
YNL251C	58.471	41.008	89.794
YBR266C	120.292	91.741	142.278
YBL004W	120.825	109.634	30.453
YER145C-A	77.693	66.539	105.441
YBR164C	132.996	85.23	131.231
YIL153W	75.982	114.411	100.096
YHR074W	146.257	89.693	86.413
YBR211C	125.02	98.413	136.954
YIL102C	98.377	92.44	80.339
YLR399C	85.684	97.631	195.958
YGR277C	96.081	89.992	138.617
YFR030W	124.327	71.196	12.247
tA(AGC)M1	136.02	69.814	45.746
YBR131W	150.495	98.444	122.148
tA(AGC)M2	141.728	55.618	128.638
YAL011W	111.798	103.801	14.486
YDL155W	107.258	11.661	72.836
YKL078W	105.552	39.854	42.231
YIL055C	97.181	127.379	78.604
YPL053C	169.909	84.878	61.562
YBR179C	129.584	86.818	125.508
YKR036C	126.757	58.518	30.022
YPL155C	137.617	62.112	104.41
YJR097W	80.483	68.807	60.624
YLR351C	109.854	101.988	198.018
YPR116W	155.675	51.576	70.254
YGR142W	101.856	96.873	123.701
YPL100W	163.127	66.458	93.717
YLR257W	81.951	114.791	188.385
YJR111C	82.9	66.622	69.249
YIL030C	106.218	121.403	53.048
YBL026W	124.553	111.269	65.34
YIL116W	94.805	94.92	89.693
YKL032C	124.789	58.622	24.46
YDR121W	150.009	26.069	82.867
YER125W	70.258	85.259	117.2
YNL233W	72.023	47.84	73.752
YPL211W	145.351	46.764	124.161
YDL077C	134.978	34.589	64.68
YOR222W	64.108	16.283	95.275
YEL021W	85.25	122.477	34.89
YOL061W	81.854	49.066	41.956
YER152C	79.787	67.877	107.403
YLR015W	96.609	102.997	42.146
YHR116W	159.318	85.968	91.866
YPL259C	149.867	67.432	121.775
snR7-L	98.43	81.856	137.374
YLR008C	96.809	101.778	33.804
YHR210C	139.552	114.324	108.452
YLR464W	89.228	92.177	196.564
YJL191W	40.253	45.753	83.192
YMR219W	158.525	65.627	133.421
YLR055C	85.218	120.223	80.599
YKL200C	105.618	20.161	75.367
YOR198C	75.261	23.694	94.505
YOR039W	95.763	57.944	45.736
YDL037C	122.889	61.62	52.968
YNR076W	60.035	102.125	56.657
YFR016C	118.508	90.781	21.703
YIL077C	106.911	102.916	83.249
YLR322W	115.985	101.152	195.056
YLR334C	117.757	97.662	193.728
YGR109C	113.542	107.361	115.332
YOR379C	78.616	55.519	119.933
YIL095W	103.704	86.297	81.163
YLR341W	117.214	104.19	193.874
YHR028C	137.44	93.441	59.539
YJR162C	64.645	40.68	53.38
YNL084C	53.026	88.045	85.526
YGL066W	85.326	115.859	95.443
YMR173W-A	162.488	50.072	108.724
YHL043W	148.271	98.679	55.551
YOR364W	69.909	49.1	121.006
YOR386W	66.801	56.119	126.493
YAR042W	82.63	114.736	2.74
YPR198W	156.736	34.582	76.526
YHL038C	147.58	99.998	55.907
YOR051C	85.921	46.2	43.128
YLL053C	98.609	99.99	62.518
YDR425W	106.281	17.896	124.869
YBL007C	125.64	113.031	36.997
YOR331C	55.43	37.926	121.599
YML076C	158.803	80.002	74.847
YER174C	60.83	84.163	103.929
YCL048W	126.604	122.375	51.929
YMR142C	164.796	53.451	103.078
YDR119W-A	150.894	25.266	82.1
YDL182W	107.187	23.299	87.829
YER069W	63.444	102.68	96.291
YMR091C	147.347	48.031	83.0
YER012W	88.295	113.745	35.309
YHR003C	135.225	109.183	32.468
YBL067C	119.975	105.669	91.593
YLR168C	90.983	127.427	176.475
YDL019C	127.516	86.182	40.018
YDL135C	113.525	25.661	75.38
tP(UGG)O1	108.624	81.656	28.761
YCR093W	146.872	119.569	80.067
tP(UGG)O3	44.702	43.991	124.762
YMR273C	135.812	52.944	122.055
YGR273C	91.209	92.172	138.106
snR36	76.646	22.338	89.196
tG(GCC)D2	133.775	13.489	118.57
YDR168W	152.149	27.047	102.676
YGL080W	81.156	117.339	100.152
YIR020W-A	103.154	119.532	32.55
YAL032C	105.78	80.51	16.401
YLR344W	114.417	100.234	195.988
YGR295C	81.881	105.632	152.046
YBR069C	130.158	99.912	102.089
YKL070W	110.747	40.524	41.576
YMR164C	157.622	48.306	106.64
YMR251W	140.992	54.317	130.124
YCR104W	151.658	123.102	81.602
YFL021C-A	122.589	100.478	27.485
YLR307C-A	108.888	105.156	197.874
YDR113C	146.266	25.165	85.228
YLL031C	97.773	119.855	54.947
YPR012W	144.298	83.71	31.43
YLR033W	81.417	116.405	61.39
tM(CAU)E	79.307	124.271	44.246
YLR088W	98.197	100.65	86.714
YBR021W	131.15	109.459	63.255
YBR230C	120.935	83.493	126.505
YGR255C	92.02	86.402	137.992
tM(CAU)M	160.133	53.325	105.89
YDL051W	128.33	45.704	55.416
YKL074C	107.425	38.869	39.179
YBL102W	114.188	131.605	101.001
tM(CAU)P	163.019	61.562	105.269
YPL237W	146.687	64.794	124.279
YLR120C	91.309	120.821	103.0
YCL001W-B	131.083	123.798	27.047
YCL001W-A	131.138	124.102	26.865
YMR077C	137.586	39.844	68.385
YHR022C	142.039	99.985	52.656
YNL068C	66.736	84.893	75.037
YJR036C	84.492	73.383	40.618
YJL169W	43.849	59.201	84.349
YBL002W	119.609	107.268	33.31
YDL195W	102.866	13.887	92.195
YFR052C-A	116.044	63.177	22.501
YBR112C	148.066	100.754	115.661
YBL081W	123.051	111.703	100.157
YFL040W	119.0	85.555	44.919
YNL326C	65.387	27.723	117.361
YFL008W	116.579	100.364	24.977
YDR337W	122.464	16.289	134.435
YJL061W	65.062	72.302	49.076
YBR219C	123.349	91.014	131.712
YDR217C	128.437	24.487	109.582
YKL131W	103.279	31.46	62.648
YDR441C	105.675	22.945	119.475
YPL094C	164.557	71.832	93.783
YNL020C	84.68	102.181	24.57
YOR101W	84.122	24.524	64.834
YLR290C	97.656	109.892	197.962
YPL163C	128.694	62.092	100.676
YIL123W	100.132	94.961	92.44
YOL052C-A	93.46	54.521	46.443
YER020W	84.463	106.236	49.189
YBL052C	122.628	117.729	89.872
YPR161C	141.545	29.459	78.291
YOR291W	57.918	33.976	109.818
YJL112W	68.092	74.586	72.744
YFL066C	114.186	53.707	54.476
YNL193W	87.792	52.954	77.261
YMR059W	144.646	44.994	61.694
YDR062W	155.154	34.158	68.798
YML058W	169.535	75.435	64.012
tL(UAA)B2	135.311	108.971	94.546
YJL043W	82.503	79.396	45.704
YER034W	84.312	94.115	59.888
YJR076C	76.17	61.064	53.434
YHR190W	135.282	97.3	112.384
YLR106C	92.735	113.553	97.057
YKL157W	95.454	32.535	54.498
YKR002W	124.233	91.478	19.362
YBR003W	120.871	107.235	36.803
YDR398W	100.349	6.238	129.18
YCR095W-A	150.666	120.394	82.816
YPR129W	155.207	42.796	67.781
YDL113C	124.501	20.692	67.43
YMR135C	156.616	55.215	101.151
YGL007W	115.694	113.848	37.657
YGL226C-A	75.756	83.508	133.263
YML090W	155.779	70.773	77.08
YBR130C	150.322	97.576	121.347
YHR082C	148.03	88.804	85.606
YBR247C	123.827	101.175	139.534
YLR185W	94.713	126.327	182.764
YJL210W	54.321	59.282	88.357
YIL001W	115.714	109.497	22.222
YDR235W	128.249	15.08	110.89
YLR398C	85.006	98.606	195.585
YIL154C	75.297	115.566	100.073
YPL149W	132.813	64.319	103.232
YIL101C	99.497	91.11	80.741
YBR165W	133.37	85.654	131.725
YCR087C-A	133.72	109.521	76.756
YHR075C	146.252	89.889	86.749
YKL004W	124.487	92.083	20.367
YOR208W	76.814	25.062	98.427
YGR076C	105.669	123.381	110.862
YFR031C	123.17	71.565	15.187
YPL154C	137.896	62.625	104.151
YFR012W-A	117.167	95.991	25.856
YJR110W	84.135	67.517	69.741
YIL149C	79.055	107.242	97.542
YPL101W	162.699	65.833	94.069
YLR258W	82.744	114.238	189.518
YBR178W	130.251	87.151	125.834
YNR015W	88.68	103.568	30.401
YJR098C	80.276	69.425	61.435
YLR350W	109.921	101.769	197.995
YCRX14W	134.346	114.783	78.996
YHR176W	135.777	98.849	103.743
YGR163W	114.586	110.73	137.929
YKL022C	128.395	67.433	20.081
YLL067C	93.113	119.827	68.07
YKL055C	116.171	47.096	43.844
YDL164C	108.824	10.609	76.542
YJR050W	69.841	57.121	36.53
YOR156C	80.867	4.84	82.791
YJR018W	76.913	76.411	20.291
YMR326C	126.084	52.832	129.849
tA(AGC)L	81.714	115.795	187.264
YNL006W	102.503	107.551	21.165
YGL210W	81.591	83.802	121.809
YPL194W	135.005	54.278	109.802
YDL244W	86.379	35.617	91.463
YAL058W	90.384	71.925	21.809
YDR319C	131.537	20.631	130.568
YFL033C	128.401	95.708	37.022
YKL095W	107.095	33.623	47.652
YJR136C	83.372	63.544	67.652
YOL099C	78.118	38.911	61.642
YIL094C	104.471	85.572	81.126
YJL098W	52.366	75.81	65.628
YLR451W	97.555	91.552	198.361
YFR017C	119.278	88.974	19.213
YLR342W-A	115.51	101.81	195.247
YML108W	137.74	65.076	83.539
YIL076W	106.356	104.124	83.554
YNR077C	60.035	102.125	56.657
YOL044W	97.435	57.257	42.014
YMR310C	117.373	59.451	115.815
YLR323C	116.147	101.08	194.959
YBL038W	129.155	122.635	83.315
YOR085W	81.683	32.479	58.416
YGL067W	85.449	115.253	96.231
YDR424C	106.254	18.88	124.825
YGR189C	102.481	87.853	128.188
YHL042W	147.45	98.676	55.571
YOR332W	55.43	37.926	121.599
YIR003W	118.598	113.351	22.861
YPL250W-A	148.468	65.719	120.419
YOR050C	86.154	46.811	43.735
YOR363C	69.63	49.214	120.224
YNL087W	49.519	87.506	86.173
YIL128W	99.996	91.711	91.878
YDR396W	101.742	6.627	128.211
YGR114C	113.639	110.373	119.277
YLR318W	109.877	101.262	197.974
YOR341W	56.636	40.241	126.865
YOR067C	87.302	40.745	51.75
YNL024C-A	77.707	98.316	27.159
YDR296W	128.025	16.111	119.06
YGL232W	68.914	82.624	136.696
YPR091C	147.489	55.813	76.575
YGR141W	101.774	95.831	122.831
YAR030C	89.594	113.532	2.852
RNA170	156.255	53.999	123.143
YGR094W	107.022	115.916	112.361
tD(GUC)L1	99.297	110.107	120.136
tD(GUC)L2	116.476	96.261	194.462
YNR048W	55.615	95.237	39.322
YDR191W	140.239	20.394	105.204
YMR243C	143.849	58.726	129.28
NME1	77.281	98.214	27.143
YBR265W	120.297	91.261	141.615
YBR287W	133.165	89.067	142.441
YNR037C	66.174	91.56	35.617
YOL113W	70.917	38.376	65.26
YCL024W	121.465	117.605	40.72
YJR158W	68.231	43.367	57.206
YOL084W	82.573	54.779	75.0
tG(GCC)D1	107.442	34.873	94.638
YGL145W	68.699	94.568	114.783
YHR137W	154.817	93.706	101.462
YNL283C	74.82	44.057	103.661
YNL252C	59.063	40.978	91.003
YBR187W	131.615	90.637	132.315
YBR289W	134.189	89.063	142.447
YMR198W	153.256	53.897	119.333
YOR089C	84.279	35.404	62.169
YCR003W	130.418	120.639	29.797
YCR103C	153.244	121.885	81.538
YMR316C-B	123.405	59.635	122.219
YMR316C-A	122.554	59.981	121.316
YOR020W-A	97.643	61.407	27.361
YDR511W	103.747	19.402	116.603
YMR163C	156.27	50.522	106.166
YDL177C	107.014	17.596	84.636
YBR068C	129.823	101.175	102.112
YPL027W	151.326	81.377	32.897
YDR043C	157.716	58.787	61.763
YGL041C	79.828	118.111	75.242
YHR212W-A	147.655	125.651	115.341
YEL008W	99.677	115.14	29.111
YEL015W	91.326	119.563	31.562
YBL103C	113.315	132.245	100.677
YEL040W	81.773	114.218	52.998
YHR086W-A	154.109	88.076	88.213
YBR020W	129.843	109.537	61.556
YLR418C	98.874	101.717	199.609
YPR013C	144.578	83.446	31.669
YDR112W	145.134	25.107	85.463
YER059W	66.709	96.378	80.949
YPL230W	144.015	64.517	130.794
YLR271W	93.712	116.979	193.599
YAR043C	83.946	114.519	2.547
YBL025W	124.406	111.009	65.009
YOL066C	80.026	48.655	46.626
YDR463W	93.389	18.185	123.428
YDR126W	143.401	28.841	87.199
YGL167C	78.772	82.931	116.178
YHR115C	159.523	85.694	91.513
YOR223W	63.446	16.1	95.473
YER124C	72.22	86.785	117.26
YEL022W	84.397	121.552	37.127
YIL053W	98.079	126.593	76.851
YOL019W	104.72	73.305	26.911
YER153C	79.175	68.128	107.801
YLR463C	89.279	92.434	196.646
YJL190C	40.329	45.4	82.393
YMR218C	159.486	67.436	135.511
YLR052W	81.534	118.552	80.541
YNL339W-B	67.063	38.557	125.725
YNL339W-A	67.174	38.94	124.808
YPL256C	149.082	65.149	122.458
YDL034W	122.436	67.209	51.729
YKL201C	105.602	20.709	75.91
YLL049W	94.367	101.869	61.196
YOL026C	98.11	65.008	33.808
