id	pdbindex
YJL073W	12112
YNL174W	21561
YER165C-A	6740
YPL035C	25636
YJL159W	11746
YOR113W	23565
YDR087C	3900
YMR294W	20829
YPR135W	26264
YER136W	6595
YNR008W	22227
YJL166W	11717
YDR072C	3845
YJL200C	11619
YOR283W	24190
YJL102W	11969
YNL043C	22035
YKL075C	13561
YNL181W	21542
YBL068W	631
YER107W-A	6463
YDR352W	5029
YKL129C	13371
YDR163W	4227
YML051W	19458
YDR238C	4543
YHR184W	10491
YDR524C-A	5644
YMR122W-A	20137
YCLX05C	2178
YDR243C	4563
YLR172C	15287
YLR392C	16095
YEL076C-A	5722
YPL017C	25702
YPR168W	26420
YJL048C	12200
YPR113W	26168
YLR213C	15419
YKL161C	13274
YPL147W	25212
YPL113C	25336
YBR251W	1889
YKL041W	13695
YIL113W	10956
YMR099C	20043
YPL195W	25018
YOL107W	22719
YIL040W	11210
YDR471W	5468
YGR135W	8898
YLL019W-A	14498
YNL103W-A	21798
YOR015W	23214
YOR040W	23309
YAL051W	95
YCR057C	2498
YAL019W	228
YNR003C	22214
YPL140C	25240
YIL177W-A	10659
YLR449W	16347
tT(AGU)I1	11004
tT(AGU)I2	11306
YNL156C	21627
YLR227W-A	15472
YIR024C	11460
YJL086C	12049
YHR152W	10347
YGR169C-A	9047
YML123C	19164
YNR063W	22440
YIL175W	10673
YLR239C	15518
YJL160C	11741
YML109W	19220
YPL075W	25491
YCRX08W	2478
YJR024C	12445
YDL025W-A	3475
YJL135W	11820
YNL029C	22100
YBR142W	1504
YOR231W	24041
YIL037C	11222
YHR166C	10420
YGR175C	9069
YIR017C	11422
YKL047W	13674
YER076C	6340
YKL187C	13155
YGL097W	8019
YIL010W	11324
YKL087C	13529
YJR126C	12819
YGR168C	9042
YGL204C	7598
YLR391W	16092
YDR012W	3609
YHR021C	9841
YIL088C	11051
YOL152W	22577
YGL170C	7744
YNR041C	22346
YDR544C	5714
YOL030W	23032
YML101C	19254
YLR466C-B	16427
YCL058W-A	2102
YLR466C-A	16425
YMR034C	19794
YNL099C	21822
YGL059W	8160
YKR096W	14231
YGR203W	9185
YHL003C	9747
YDR034C-D	3697
YOR371C	24560
YDR034C-A	3705
YDR034C-C	3701
tA(AGC)H	9837
YER066C-A	6298
YJR104C	12750
YER180C-A	6816
YFR043C	7323
YHL021C	9674
YIL008W	11339
YOR357C	24513
YGR153W	8967
YFR038W	7305
YNL303W	21067
YKR080W	14156
YGR080W	8659
YOR037W	23298
YBL011W	854
YDR183W	4324
YGL222C	7536
YDR138W	4127
YHR129C	10271
YOR317W	24315
YNL226W	21389
YAR064W	436
tQ(CUG)M	20731
YEL024W	5929
YAL022C	214
YJR144W	12907
YOL078W	22861
YPL271W	24723
YGL153W	7808
RME2	7660
YNL291C	21114
YHR218W	10656
tW(CCA)P	24775
YOR305W	24273
YHR033W	9896
YER137W-A	6597
YMR171C	20323
YLR413W	16188
tW(CCA)K	13580
tW(CCA)J	12336
YPL249C-A	24815
tW(CCA)M	19873
YOR244W	24080
YEL003W	6011
YDR503C	5575
YGL037C	8229
YPL244C	24838
YDR492W	5535
YBL032W	767
YDR102C	3980
YGL156W	7798
YGR240C	9319
YGL049C	8190
YMR259C	20688
YBR061C	1176
YDR023W	3644
YOR145C	23706
tH(GUG)K	13601
YPR052C	25995
tH(GUG)M	19840
YPR025C	25891
YCL019W	2230
YGL012W	8321
YBR087W	1294
YDR446W	5372
YMR056C	19890
YKL006C-A	13835
YMR242W-A	20623
YPR190C	26499
YOR215C	23988
YHR107C	10199
YAR002W	301
YNL211C	21444
YGL175C	7722
YOR262W	24130
YDL048C	3399
YDR365W-A	5079
YEL056W	5810
YDR026C	3651
YCL075W	2060
YOR339C	24411
YBR047W	1109
YEL029C	5909
YMR092C	20019
YCR052W	2485
YNR034W	22326
YOR140W	23670
YOL012C	23102
YPL219W	24938
YPL262W	24759
YNL294C	21103
YNL182C	21538
YPL020C	25689
YCR064C	2511
YHR135C	10291
YLR289W	15716
YKL153W	13302
YOR284W	24192
YCL040W	2157
YOR163W	23780
YMR199W	20441
YMR044W	19826
YJL103C	11964
YJL077W-B	12092
YNL042W	22041
tV(UAC)D	3642
YNL308C	21054
YML050W	19461
YPR074C	26051
YHL040C	9584
YHR058C	9983
YDR239C	4548
YJR049C	12559
YPR112C	26164
YML085C	19311
YLL067W-A	14289
YOR102W	23527
YPR169W	26422
YDR242W	4559
YHR085W	10099
YIL061C	11144
YDR048C	3770
YML067C	19393
YER052C	6228
YPR158W-B	26358
YLR412C-A	16185
YLR080W	14861
YJL138C	11812
YER003C	6031
YER103W	6445
YGR172C	9060
YOR129C	23630
YOR205C	23947
YGL254W	7420
YJL025W	12293
YPR143W	26300
YBR029C	1039
YMR262W	20702
YGR070W	8633
YLR153C	15177
YOL059W	22930
YBL076C	610
YMR113W	20105
YPL222C-A	24927
YGL134W	7887
YPL162C	25150
YLR128W	15082
YKR068C	14115
YGL021W	8286
YJR027W	12455
YBR143C	1508
YDR086C	3898
YHR072W-A	10028
YOL054W	22952
YNL028W	22102
YIR016W	11420
YPL072W	25502
YHR167W	10423
YIL172C	10689
YJL134W	11822
YJL161W	11739
YDR449C	5380
YCRX09C	2515
YOR186C-A	23861
YCLX04W	2149
YLR227C	15467
YKL080W	13545
YGL205W	7593
YGL096W	8025
YHR045W	9937
YLR049C	14773
YFL055W	6880
YKR035C	13990
YGL233W	7495
YLR286W-A	15701
YML115C	19196
YKR042W	14014
YIL171W-A	10691
YBL094C	533
YDL091C	3252
YDL142C	3068
YMR066W	19920
YHR198C	10538
YJR001W	12379
YGL196W	7635
YOR358W	24515
YLR209C	15407
YJL209W	11582
YDR264C	4658
YOR078W	23440
YNL035C	22082
YMR026C	19764
YPL016W	25709
YJL074C	12106
YLR319C	15825
YNL177C	21552
YKL162C	13270
YOR114W	23570
YFL015C	7057
YDR454C	5397
YPR134W	26260
YLR250W	15565
YML122C	19166
YBR281C	1978
YFR039C	7310
YHL020C	9678
YGR081C	8661
YFR042W	7322
YHR029C	9880
YOR354C	24498
YGL223C	7533
YOR036W	23296
YBL016W	831
YKR079C	14150
YGR032W	8476
YGL150C	7821
YOR349W	24477
YJR145C	12909
YOR314W	24300
YDR171W	4278
YNL138W-A	21676
RUF21	6960
YBR270C	1932
YAL023C	210
YGL076C	8104
YNL148C	21645
RUF23	7288
YJR127C	12826
YOR041C	23311
YOL106W	22721
YGL218W	7542
YBR256C	1900
YOR014W	23212
YMR300C	20847
YLR390W	16090
YLR345W	15927
YKL073W	13570
YLR448W	16343
YNL130C	21704
YPL141C	25233
YHR151C	10344
YDR311W	4836
YIL041W	11208
YDR472W	5471
YNR062C	22434
YNL155W	21630
YAL018C	233
YNL100W	21820
YBR216C	1758
YOR304C-A	24271
YMR318C	20937
YCL018W	2238
YOR372C	24565
YDR491C	5533
YPR197C	26531
YOR214C	23986
YER111C	6482
YLR227W-B	15476
YDR025W	3648
YOR263C	24132
YGL176C	7718
YBL071W-A	625
YAR003W	306
YBL030C	772
YPL229W	24898
YMR236W	20600
YOR127W	23619
YCL054W	2119
YLR342W	15910
YOR376W-A	24585
YOL011W	23107
YPL261C	24761
YOR195W	23922
YLL054C	14352
YLR443W	16331
YML094C-A	19279
YLR142W	15136
YGL194C-A	7654
YLR118C	15054
YOR381W	24607
YJR102C	12743
YER073W	6324
YGR066C	8617
YLR012C	14624
YLR065C	14817
YBR046C	1107
YOL124C	22666
YDR013W	3611
YPR125W	26240
YNR040W	22344
YHR134W	10288
YIR043C	11508
YDR098C-B	3961
YPR006C	25799
YIL066W-A	11129
YGL023C	8276
YHR020W	9834
YIL089W	11046
YOL033W	23023
YBR238C	1837
YBR186W	1648
YIL020C-A	11282
YGL058W	8162
YHL002W	9751
YER090C-A	6391
YOR293C-A	24230
YML027W	19558
YKR099W	14248
YML100W	19259
YDR512C	5606
YER051W	6225
YDR228C	4510
YER004W	6034
YOR144C	23702
YKL162C-A	13266
YBL105C	477
YKR016W	13915
YMR158W	20259
YPL281C	24683
YLL036C	14419
YBR191W	1658
YDR519W	5625
tV(AAC)G3	7522
YDL029W	3464
YER102W	6441
YDR210W-A	4410
YDR210W-B	4414
YLR034C	14706
YER019W	6101
YBR028C	1035
YMR263W	20704
YLR415C	16193
YLR152C	15172
YLR184W	15329
YDL121C	3155
YMR085W	19990
YLR129W	15086
YBL077W	607
YHR219W	10658
YNR032C-A	22319
YPR065W	26023
YPR056W	26006
YOR298W	24247
YMR172W	20328
YOR095C	23502
YCR034W	2436
YPR030W	25922
YDL007W	3541
YHL019W-A	9680
YER088C-A	6386
YMR210W	20490
YDR504C	5577
YGR067C	8621
YMR184W	20371
YOR158W	23759
YLL009C	14547
YPR024W	25886
YDR493W	5537
YHR153C	10349
YGR241C	9325
YGL036W	8234
YPL247C	24830
YOR245C	24083
YPR178W	26449
YDR103W	3983
YPR053C	25995
YKL167C	13242
YMR018W	19736
YOR181W	23848
YIR023W	11456
YBL095W	532
YDL092W	3250
YKR043C	14017
YER053C-A	6236
YMR067C	19924
YHR193C-A	10522
YML116W-A	19189
YDL143W	3066
tT(AGU)J	11622
YKR034W	13989
tT(AGU)H	9776
YHR044C	9933
IRT1	12717
YNL097W-A	21827
tT(AGU)D	3533
tT(AGU)B	978
YCL021W-A	2222
YKL199C	13111
YPR068C	26030
YGL197W	7628
YNL204C	21462
YNL036W	22064
YOR115C	23572
YFL012W	7066
YDR327W	4915
YIL129C	10873
YMR296C	20834
YDR267C	4670
YDR455C	5399
YJL075C	12101
YOR162C	23776
YMR145C	20225
YDR161W	4223
YMR110C	20096
YCL041C	2155
YNL183C	21533
YGL199C	7622
YOR285W	24194
YJL002C	12372
YCR065W	2514
YDR030C	3669
YLR288C	15712
YPR159W	26380
YGR223C	9257
YDR074W	3854
YIR036W-A	11500
YHR059W	9985
YPR075C	26056
YOL125W	22663
YBR013C	976
YGL137W	7877
YML053C	19453
YPR114W	26171
YOL094C	22778
YNL309W	21051
YER099C	6431
YOR155C	23749
YJR048W	12557
YDR241W	4555
YHR084W	10094
YPL238C	24864
YAL053W	89
YNL149C	21643
YGL095C	8033
YBR257W	1904
YJR132W	12846
YPL028W	25660
YBR121C-A	1410
YMR321C	20945
YIL079C	11077
YGR133W	8888
YOR017W	23219
YHR005C	9772
YDR473C	5474
tF(GAA)B	518
YPL198W	25011
tF(GAA)D	4855
YLR393W	16099
YDR310C	4829
YPL146C	25217
YKL072W	13575
YPL139C	25244
YBR217W	1761
YNL154C	21633
tF(GAA)N	21694
YNR065C	22448
YJL080C	12079
YIL046W	11193
YIL174W	10673
YFR009W	7171
YNL101W	21816
YHR150W	10340
YDR081C	3881
YJL137C	11815
YDR383C	5145
YML014W	19601
YNL176C	21556
YIL173W	10682
YGR124W	8856
YBR115C	1389
YOR266W	24137
YIR015W	11418
YDR448W	5377
YNR014W	22250
YER038W-A	6171
YDL005C	3547
YPL073C	25500
YLR360W	15978
YPL189C-A	25040
YER087C-B	6379
YKL081W	13541
YOR046C	23324
YPL164C	25144
YHR206W	10571
YNL141W	21664
YKL181W	13190
YDL229W	2754
YDR482C	5505
YOL032W	23026
YOL150C	22583
YPR096C	26113
YHR027C	9870
YCRX02C	2401
YOR315W	24305
YDR010C	3594
snR128	11783
YIL060W	11147
YIL028W	11259
YBR239C	1843
YML107C	19226
YNL092W	21847
YOR298C-A	24249
YGR045C	8542
YNR011C	22235
YAL034C-B	154
YNL133C	21693
YML125C	19156
tK(CUU)P	25827
YLR251W	15568
YFR041C	7320
YHR071W	10019
YKL100C	13483
YOR355W	24506
YDR182W-A	4323
YGR086C	8674
tK(CUU)C	2357
YPL106C	25365
tK(CUU)F	7297
YIL006W	11343
YAL034W-A	155
tK(CUU)K	13380
YOR308C	24285
YOR316C-A	24310
YHL023C	9666
YGL151W	7812
YJR091C	12697
YPR159C-A	26384
YGR213C	9212
YOR035C	23292
YBL017C	823
YAL024C	202
YPL150W	25202
YJR142W	12899
YJL197W	11635
YMR213W	20503
YBR233W-A	1815
YMR173W	20333
YCR040W	2455
YOR218C	23997
YMR250W	20657
YMR306C-A	20887
YMR223W	20549
YDL006W	3545
YER123W	6525
YJL012C	12329
YLL008W	14550
YDR505C	5580
YKL206C	13073
YGL006W-A	8345
YAL047W-A	104
YGR242W	9327
YGR068C	8626
YOR390W	24649
YBL096C	532
YOR246C	24087
YKL207W	13071
YGL039W	8223
YLR405W	16145
YPR050C	25993
YGR293C	9534
YPR060C	26013
tN(GUU)N1	21150
YLR154W-E	15195
YML054C-A	19449
YDR443C	5360
YGL177W	7709
YMR235C	20598
YHR109W	10206
YER055C	6245
YPR169W-A	26430
YPL270W	24726
YHL001W	9753
YOR373W	24570
YHR091C	10116
YDR391C	5179
YPL228W	24901
YOR260W	24124
YPR196W	26527
YPL260W	24763
YHL049C	9552
YGL238W	7476
YOR082C	23453
YHR066W	10004
YOL010W	23111
YLR013W	14627
YNL271C	21209
YDR035W	3709
YOR228C	24029
YBR045C	1103
YOR380W	24598
YER072W	6320
YOL013W-A	23096
YNL184C	21529
YDR508C	5599
YMR046C	19838
YOR138C	23665
YMR144W	20222
YCL042W	2156
YBR105C	1348
YCR088W	2586
YPR158W	26350
YJL058C	12158
YDR075W	3859
YHR087W	10106
YGR220C	9247
YBR014C	979
YML052W	19456
YPL012W	25726
YLR299W	15738
YPR133W-A	26258
YDL108W	3200
YGR275W	9461
YOR286W	24195
YPR110C	26156
YPR076W	26056
tS(CGA)C	2510
YOL103W-B	22735
YOL103W-A	22731
YPR107C	26147
YCR073W-A	2549
YFL003C	7116
YLL022C	14483
YOR143C	23698
YDR119W	4043
YLL037W	14418
YLR411W	16179
YDR490C	5530
YER005W	6037
YER105C	6454
YPL034W	25637
YDL028C	3468
YJL023C	12300
YER050C	6222
YCR008W	2313
YOR192C-C	23902
YOR192C-B	23908
YOR192C-A	23912
YDR518W	5623
YLR119W	15056
YLR082C	14870
YER190W	6848
YMR159C	20263
YLR035C	14711
YDL122W	3152
YMR264W	20706
YGL136C	7881
YKL066W	13605
YPR018W	25854
YGR268C	9427
YER018C	6099
YNL171C	21576
YOR034C-A	23289
YPL052W-A	25581
YDL002C	3559
YJR029W	12466
YBR141C	1500
YIL170W	10695
YNL097C-B	21826
YJL136C	11818
YKL148C	13314
YDR140W	4133
YJL117W	11890
YJL076W	12098
YMR290W-A	20817
YDR080W	3875
YHR016C	9819
YBR114W	1382
YPL250C	24812
YDR033W	3681
YPL025C	25669
YLR450W	16352
YCR097W-A	2643
YKL053W	13654
tR(CCU)J	12581
YPL165C	25140
YIR014W	11417
YPL070W	25507
YLR361C	15981
YJL197C-A	11636
YDL228C	2755
YPL202C	25000
YDR156W	4203
YKL185W	13165
YKL082C	13537
YKL180W	13193
YKR040C	14011
YKL166C	13244
YJR007W	12407
YCR081W	2567
YDR526C	5647
YDL093W	3246
YPR155C	26336
LSR1	1808
YER098W	6427
YHR047C	9944
YJL118W	11888
YDR262W	4651
tL(UAA)L	16210
YPR137W	26269
YGL001C	8366
YNL195C	21488
YKL144C	13326
YMR291W	20821
YDL140C	3080
YOR073W-A	23429
YNL175C	21560
YJL119C	11887
YMR244C-A	20631
YPL038W	25625
YPR136C	26268
YGL194C	7656
YKL091C	13514
YOR116C	23578
YMR025W	19761
YLR207W	15400
YOR396W	24666
YFL013C	7062
YGL014C-A	8307
YBR234C	1817
YPL107W	25362
YIL107C	10983
YER042W	6184
YLR138W	15124
YKL123W	13398
YOR326W	24350
YLR303W	15750
YGR087C	8678
YHL022C	9671
ZOD1	19298
snR83	20367
snR80	5818
snR81	22963
snR86	20639
snR87	13836
snR84	5650
snR85	19250
YOR061W	23378
YNL336W	20962
YGR147C	8947
YJR092W	12706
YGR030C	8466
YAL025C	196
YOR034C	23286
YBL014C	846
YGL094C	8040
YMR320W	20945
YER074W	6328
YJL057C	12162
YOR084W	23456
YGR130C	8879
YPR100W	26123
YHR069C-A	10014
YMR013C-A	19707
YLR269C	15646
YOR016C	23216
YDL217C	2801
YGR165W	9033
YGR055W	8575
YGR031C-A	8468
YGR083C	8666
YBR254C	1893
YDR313C	4843
YBR136W	1463
YNL153C	21636
YPL186C	25053
YJL083W	12063
YCL056C	2108
YBR214W	1749
YPL079W	25477
YOR060C	23376
YNR064C	22443
YNL014W	22160
YMR224C	20553
YJL141C	11802
YBR249C	1880
YNL287W	21131
YDR358W	5046
YFR008W	7166
YNL102W	21809
YDR047W	3769
YMR234W	20596
YNL001W	22200
YOL086W-A	22813
YOR387C	24634
YGR181W	9091
YPR175W	26443
YBR084W	1270
YBR084C-A	1274
YDL105W	3210
YDR397C	5197
YPR195C	26519
YGR187C	9116
YKL101W	13476
YNL081C	21897
YDR390C	5176
YPL267W	24740
YOR229W	24032
YDR338C	4961
YNL276C	21181
YOR383C	24615
RME3	7442
YOL017W	23081
YDR006C	3584
YBR058C	1155
YOR083W	23454
YIL021W	11281
YHL048W	9558
YLR010C	14619
YNL209W	21450
YOR312C	24295
YBR272C	1939
YDR298C	4781
YDR011W	3600
YHR071C-A	10022
YBL009W	861
YNR046W	22360
YOL035C	23012
YJR120W	12799
YPR097W	26117
YCL022C	2218
YAL064C-A	22
YOL151W	22582
YHR131C	10277
YHR026W	9866
YGL128C	7913
YER078W-A	6351
tL(UAG)L1	15469
YNL254C	21281
YDR197W	4368
YNL289W	21121
YIL029C	11256
YML106W	19228
YIL104C	10995
YBR062C	1178
YDR118W	4038
YMR169C	20314
YJL022W	12301
YPR070W	26036
tM(CAU)J3	12540
YER006W	6041
YKL106W	13450
YMR098C	20037
YDR098C-A	3965
YPR051W	25993
YLL034C	14428
YCR024C-A	2380
YOR142W	23681
YOR196C	23926
YKR060W	14088
YER104W	6448
YLR150W	15166
YLR036C	14728
YEL046C	5850
YLR427W	16263
YDL123W	3147
YMR266W	20714
YCR089W	2594
YML008C	19619
YDL054C	3385
YPR019W	25859
YGR068W-A	8627
YMR314W	20918
YOR265W	24135
YMR265C	20708
YML073C	19361
YMR087W	20000
YLR455W	16392
YNL236W	21361
YHR143W-A	10319
YBR044C	1095
YDL152W	3030
YJR105W	12752
YDL072C	3324
YOR328W	24362
YLL059C	14329
YER122C	6521
YHR113W	10218
YMR212C	20498
YER048W-A	6216
YOR152C	23730
YJL196C	11641
YDR247W	4577
YGL041C-B	8212
YNL230C	21380
YOL126C	22659
tL(UAA)B1	464
YLR058C	14801
YOR247W	24090
YGR292W	9529
YEL006W	6004
YGR243W	9329
YDR506C	5585
YGL038C	8226
YCR041W	2456
YLR154W-B	15193
YLR154W-C	15194
YBR298C	2052
YLR154W-F	15196
YGR069W	8628
YPL249C	24819
YHR023W	9853
YER031C	6143
YDL109C	3196
YJR006W	12404
YIR021W	11450
YGL002W	8364
YLR430W	16278
YOR183W	23852
YBR198C	1680
tR(UCU)G1	8185
tR(UCU)G2	9032
tR(UCU)G3	8847
YDL094C	3244
YEL009C-A	5987
YHR046C	9940
YMR130W	20179
YML095C	19278
YOR117W	23585
YGL195W	7645
YPR172W	26435
YMR290C	20816
YDL141W	3072
YIL007C	11341
YMR070W	19934
YLR206W	15395
YPR139C	26290
YHR100C	10173
YML009C-A	19616
YDR076W	3862
YOR139C	23668
YNL185C	21529
YCL043C	2153
YBR166C	1586
YGR269W	9428
YFR036W-A	7300
YMR047C	19844
YMR147W	20233
YNL338W	20957
YOR287C	24197
YPR117W	26191
YHR086W	10102
YGR274C	9457
YBR015C	982
YML055W	19444
YPR077C	26058
YGL190C	7667
YLR176C	15302
YPL013C	25721
YHR083W	10090
YOR343W-B	24440
